artist,title,English_clean_lyric
  Red Velvet (레드벨벳)  ,In & Out,bite sweetness bite step fall fall fall fall mix step bake step serve fall fall fall fall tell tell fall fall fall fall guilty guilty
  이달의 소녀 yyxy  ,love4eva (Feat. Grimes),eva love eva timeline come baby story come baby close eva love eva destiny come baby story come baby close love eva come baby story come baby close eva love eva love eva love eva love come tell come baby love love come tell come love come tell come baby get get get get love love sweet sweet eva sweet eva
  태양  ,Solar (Intro),time sunshine question say star time solar let let get sound rise look need get ready solar ready solar say
  BIGBANG  ,LOSER,loser loser home loser loser home loser loser bye loser loser loser loser loser come say good loser
  B1A4  ,Hey Girl,girl style style baby baby tell
  마마무 (Mamamoo)  ,기대해도 좋은 날,moon star life play ground glass baby baby baby baby baby baby baby baby good sun
  TWICE (트와이스)  ,ONE IN A MILLION,one masterpiece breath one masterpiece one masterpiece get take get get get get get get deep
  JBJ  ,부를게,baby baby forget
  NCT DREAM  ,最後的初戀 (My First and Last),shang shen mei zai shi shi duo hou rang shuo shi tiao sheng dao shu zai bao zha yuan chu ren shi zhan guan zai dou zhu shi chu zhe bei dou yao pang jiu shi hou let love let love ren shuo jiu shi zui hou baby baby chu shi shou hui kao duo chu chu zhi dao zui hou sheng chu shi zai chi pei tiao gen sui zhe jue huang gai sha sha guan zai dou zhu shi chu zhe bei dou yao pang jiu shi hou geng jia pan shi tao hou guan dou shi zai chu kou kuai hui guo tou dao kou hui gong guan zai dou zhu shi chu zhe bei dou yao pang jiu shi hou chu chu zui hou chu hou chu chu zui hou chu hou chu chu zui hou chu hou chu chu zui hou chu hou chu qing jing qing tie shi shen zui talk talk talk talk hai qing kan xing shen zui qing wait kun shen zui zui zui zui zui zui zui zui zui chu yan qian xian jian kou lian bian yan tian yong yuan lian xuan lian xian lian zhu gan dian yan qian pian yong yuan lian tian tian chu guan qian zhao yong yuan lian lian lian lian lian lian lian lian lian maybe maybe zhong xiong
  걸스데이  ,I`ll Be Yours (Inst.),baby wee baby baby minute baby wee popping champagne baby minute baby baby boy night step baby baby baby minute baby check come inside feel chic step flower good maybe maybe maybe right right maybe
  김성규  ,Alive,
  EXO  ,Let Out The Beast,control beast beast show time beast beast beast beast beast flash control beast beast show time beast beast beast beast beast left step left step girl show beast beast beast beast beast beast beast beast beast beast beast beast beast lose let let let let let let let let let let let let let let leave leave get let let let let let let let let let let let let let let hot fresh right step right step crazy still right right
  펜타곤  ,도망가자 (HAPPINESS KR Ver.),stop
  god  ,관찰,divine mine caresse finesse mine mess divine mine caresse finesse mine mess divine mine caresse finesse mine mess divine mine caresse finesse mine mess divine mine caresse finesse mine mess divine mine caresse finesse mine mess make make make make make make fine fine fine fine fine fine
  GOT7 (갓세븐)  ,Lullaby (Inst.),girl bloom bloom fallin girl talk sweet talk talk sweet talk talk sweet talk sweet talk babe babe babe babe stay babe babe babe sweet magical lullaby sweet magical sweet magical lullaby sweet magical sweet magical lullaby sweet magical magical
  EXO-K  ,너의 세상으로 (Angel),love love eternally eternally
  기현 (몬스타엑스)  ,부나비 (The Tiger Moth) (Acoustic Ver.),right allow fire heart time bomb fire tiger eye allow fire heart time bomb fire tiger tiger heart time bomb tiger tiger moth stop switch allow timer dynamite right right
  CLC  ,아니야 (No Oh Oh),boy get stop stop never
  방탄소년단  ,Begin,brother smile smile smile smile smile cry cry cry cry cry cry begin make begin make begin begin begin make begin make begin begin let cry make make make make begin make brother
  아이오아이 (I.O.I)  ,소나기,
  방탄소년단  ,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),day picture come baby boy life something something moment moment love boy boy way way luv baby boy love nothing boy love nothing boy sky hall life something something moment moment love love nothing boy luv wait look wait get get fly let fly wait look listen luv right strong long luv luv high fast fast strong luv strong luv right strong strong
  신화  ,Hero,resistance hurry eye face hero mind turn hero mind everybody pray savin life move keepin somebody care body please friend turn hero mind put yall word mind blow attack forth flow nobody nobody hero mind get make stand touch blue little right clear simple cant back even even even
  우주소녀  ,우리끼리,glow glow girl night way feelin let dance tac okay night night party tonight night let dance tap tap tap okay night night night night party tonight night glow low low low good
  Apink (에이핑크)  ,Everybody Ready? (Inst.),everybody everybody fire get night night everybody fire get everybody girl boy everybody everybody everybody fire get everybody everybody everybody everybody everybody come everybody come come ready full high ready full high ready ready ready ready ready ready full high ready ready ready ready ready right
  Stray Kids (스트레이 키즈)  ,Mixtape#3,blessing business cause marking paper pain way story buffet blessing blessing tock please stop ask leave get start get fill wait much useless always
  SS501  ,넌 나의 천국,love heart love heart honey honey baby love day night one love love sweet honey honey love day night one love day night say love love love love love love
  원더걸스  ,Nobody,baby nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody body nobody body nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody nobody day nobody nobody nobody nobody change push young wild free still never back away
  블락비 (Block B)  ,빛이 되어줘,light light dark light light side look get shine see shine shine please deep shine always
  레인즈 (RAINZ)  ,"let it go, let it be",let glow let let let glow let let let let let glow let let
  러블리즈  ,Cameo,take scene number cameo scene number cameo scene number cameo take take take take take spotlight
  오마이걸  ,한여름의 크리스마스,merry christmas
  4minute  ,모르는 척,
  B1A4  ,Amazing,cause baby cause baby lip cause amazing cause baby lip cause amazing baby well cause baby cause amazing come coffee amaze come coffee amaze amaze amaze beautiful amazing amazing amazing close amazing amazing amazing shy amazing amazing amazing amazing closer
  EXO  ,XOXO (Kisses & Hugs),hug sea love let xoxo love give xoxo give xoxo xoxo kiss deep xoxo xoxo xoxo right
  동방신기 (TVXQ!)  ,Tri-Angle (Extended Ver.) (Feat. BoA & The Trax),power hate moment flow flow flow flow flow show earth get get get growl someday funny
  보아 (BoA)  ,Share Your Heart (With Me),share heart
  엠블랙  ,열쇠,love tell look show girl girl away
  티아라  ,Reload,rumor rumor mind reload mind mind mind let show get reload let blow show reload let show get reload let blow show reload reload reload reload let blow show reload let blow reload bad
  EXO  ,가끔 (With You),
  카라  ,마법,stop
  비투비  ,Killing Me,zombie life day bullet chest eat mess mind kill come lose leave kill come lose kill come lose dead alive die single sleep huge rather always still
  비투비  ,새빨간 거짓말,baby baby spy look eye thing truth baby baby tell change bad bad girl sure bad bad anymore
  소녀시대 (GIRLS` GENERATION)  ,첫눈에... (Snowy Wish),
  마마무 (Mamamoo)  ,Just,morning check check dis step step right face love complicate something guy bite child child kind independence day independence day time nonsense love complicate riding level way love complicate lov lov lov lov lov lov nothing way lov lov lov lov lov conquers say keep get take take say believe back get believe rid say believe love love get love love diss ayaya hundred hundred real real high high beautiful beautiful lov right back back back right
  정용화 (CNBLUE)  ,대답하지 마 (Not Anymore),
  틴탑  ,Supa Luv A - Rex Remix,supa luv luv supa luv supa luv luv supa luv supa man supa fantasy supa luv supa luv luv supa luv luv hurricane supa luv supa luv luv supa luv baby love love supa luv sound get say let tell love get want get tell love get want get supa get want get try say luv luv supa beautiful supa luv luv supa luv supa
  제국의아이들 (ZE:A)  ,비틀비틀,baby arm babe come back
  ATEEZ (에이티즈)  ,"HALA HALA (Hearts Awakened, Live Alive)",come mind deep heart deep soul heart soul fire suicide squad suicide squad fix boomin pop boppin pop scene deep heart deep soul heart soul fire suicide squad suicide squad sun sun ballin call surprise suicide let burning flash surprise frighten let get burn surprise frighten let get burn raise take raise take flash surprise frighten let get burn surprise frighten let get burn rise rise squad frighten get light best god light hot hot hot hot deep deep
