artist,title,English_clean_lyric
  Pet Shop Boys  ,Leaving,time freedom hope love love memory thought context time freedom hope love time freedom hope love love everyday night night memory love love time freedom hope love time freedom hope love love time freedom hope love time freedom hope love love leave decide find believe love make leave decide find believe leave decide find believe love stay make win leave decide find believe leave decide find believe leave decide find believe leave decide find believe enough enough dead dead dead dead alive enough enough enough enough dead dead dead dark dark strong strong dead dead dead enough enough enough enough enough enough enough enough still away still still still away long long still still away still still
  Toto  ,I`ll Be Over You,toto people dream people eye people pass guarantee alibi love ask bridge time heart forever time promise reason nothing bridge night try forget anticipate remember make hold forget bridge destiny god long close someday soon breakin soon someday
  Megan Nicole  ,Nothing,feeling kid cause morning feeling feeling cause truth fall love guess start heart cause mind nothing cause nothing nothing feel something time heart bah bah bah bah duh bah bah bah bah bah duh stop bah bah duh bah bah duh bah bah bah bah bah bah duh bah bah bah bah bah duh stop bah bah duh something something everything nothing truth fall love guess start heart cause mind nothing cause nothing nothing feel something time heart bah bah bah bah duh bah bah bah bah bah duh stop bah bah duh bah bah duh bah bah bah bah bah bah duh bah bah bah bah bah duh stop bah duh nothing something nothing something nothing something nothing something cause mind nothing cause nothing nothing feel something time heart bah bah bah bah duh bah bah bah bah bah duh stop bah bah duh bah bah duh bah bah bah bah bah bah duh bah bah bah bah bah duh stop bah bah duh feel kiss fall feel wake feel fly know tell lose win win say get want hope ask know tell lose win win miss miss miss miss lose win win fun little little best bah wrong good wish bah bah first never bah hard hard never bah hard hard bah hard hard
  Chris Garneau  ,Not Nice,something word drink lot strike hear win get leave say win get consider leave strike leave good clear nice nice nice nice quiet long wrong good fifth little nice nice nice nice good nice nice nice nice always still never never always never really well rather alone never rather alone always still never never sometimes rather alone
  Dean Martin  ,You Belong To Me,sunrise isle pyramid nile darlin market place algiers photograph dream ocean plane jungle rain til ocean plane jungle rain til watch remember see souvenirs remember lonesome remember fly remember tropic old blue silver wet silver wet alone home home
  Sia  ,Move Your Body (Alan Walker Remix),poetry body way way rhythm rhythm body poetry speak rhythm body body muse music rhythm body body body poetry speak rhythm body body muse music rhythm body body body body body body body body poetry body rhythm system friend beat beast cage rage body poetry speak rhythm body body muse music rhythm body body body poetry speak rhythm body body muse music rhythm body body body body body body body body body get watch turn let see get win let move move let move move win let move move let move move move move move move move move get start feel live feel beat win let move move let move move win let move move let move move move move move move move move move hot free enough tonight tonight tonight tonight chest chest animal free free animal tonight tonight tonight tonight never
  Olivia Newton John  ,Xanadu,place nobody love eye light star world neon light love echo world dream year tear light star world xanadu xanadu dare come know call open see make dance shoot shine need know come live come xanadu dance shoot xanadu real everlasting everlasting eternally xanadu xanadu long eternally xanadu
  Gus Dapperton  ,Coax & Botany,stop eye hope anatomy chorus coax botany let lot word wannabe stay verse stop eye hope win laugh overlap die win break prod win laugh overlap die legs wide open rogue odd remorseful astronomy legs wide open contrite sweet exactly inside far honestly exactly actually
"  Sean Paul ,  J. Balvin  ",Contra La Pared,longside men socio pre coro paul night day biri que cama latino gang fue paul reclama sean paul dem call kick play game business baby girl tainy track balvin tell coro sean paul cara cara fue pide llegamo hasta die cara cara fue pide llegamo hasta sean paul sean paul balvin fire ting time time get time wine style profile time grind loca mind come refr sean paul balvin fuego fuego fuego gyal bawl fuego fuego fuego fuego gyal bawl fuego gyal balvin sean paul night day que cama suficiente vez ahora reclama coro sean paul cara cara fue pide llegamo hasta cara cara fue vez pide pide vez llegamo hasta diez verso sean paul ennota fuma sola hookah trago que disfruta gusta ella gusta ella ennota sola roca roca roca que todo provoca cuando aloca day way love sean paul fuego gyal bawl fuego fuego gyal bawl fuego gyal balvin sean paul night day que cama suficiente vez ahora reclama balvin sean paul cara cara fue pide llegamo hasta die cara cara fue pide llegamo hasta balvin sean paul men paul paul leggo balvin tainy bed say come ting par tre par tre lovin see gyal give lovin love give set forget bed say come par tre par attach know say love stay grid lock refr set say forget bed say par tre par tre tainy know negocio balvin sean llama biri una vez sean biri puente straight sayin balvin tiene contra contra pare pide una otra tiene contra contra pare pide una otra die verso much speed dial wild wicked fourth vuelve pre coro llama sabe fue una balvin tiene contra pide una otra contra contra pare pide una otra balvin pre coro llama sabe fue una coro tiene contra contra pare pide una otra tiene contra contra pare pide una otra outro sean sean well pide pide pide well naturally away back pide pide
  I Monster  ,Dear John (영국 리버풀 `어크로스 더 유니버스` 불멸하는 이야기),john lifetime money year living accountancy baby number baby number john call enough tax return work home train coast leather briefcase beach message dictaphone baby number baby number swim heart girl family mother father sister brother nephew niece uncle aunt dog equal revoir toodle pip spend count make cry say read begin eat say read begin eat head pick say read begin eat say read begin eat make normandy lose live adieu dear dear wrong local cheerio long farewell long
  Modern Talking  ,No Face No Name No Number,love ocean burning devotion feel heart night baby night day baby refrain face number love thunder fire burning heart face number girl hunter love desire burning soul face number thunder love heaven face number girl hunter love river flowing mind dream dream eye story baby worry baby cause day baby burn turn love kiss say dance love find feel fly die kiss say name name name hard name never forever
  Keane  ,Silenced By The Night,city mine point eye river ocean radio wheel motion night light way dark hand voice depth girl stick close people town night light way baby world baby world night light way fight drive get get silence rise divide love use fall feel call silence rise divide love use cause scar scar rise rise silence rise divide love use back hear lie straight
  Idina Menzel  ,Silent Night,night holy night round yon virgin mother child holy infant tender sleep peace sleep peace night holy night shepherd quake sight glory heaven afar christ savior savior savior savior night silent night silent night silent night silent night lord silent night sing sing bear bear praise silent calm bright mild heavenly heavenly silent halleluiah christ christ christ silent heavenly
  Kelly Clarkson  ,Dance With Me,light light light york light street laughter street pain morning crash night night music light one anyone dancing ground mon dance dance music lover rhythm embrace mon dance dance dance awake room heart body body rock lip let dance breath breathe music light one anyone dancing ground mon dance dance music lover rhythm embrace mon dance dance dance awake come dance come dance come dance come dance dance dance dance dance music lover rhythm embrace mon dance dance dance awake mon dance awake find fight kiss feel win stop pound rock take find fight kiss feel come come come come kiss feel london spain new mon warm mon mon wide skin mon warm mon mon wide mon mon mon mon warm mon mon wide wide still
  The Dark Tenor  ,River Flows On The Edge (Feat. 이루마),time fear man land welcome life wing height edge edge day pain daydream welcome life wing height edge edge come let turn spread decide become lose leave turn spread decide become new eternal sunlight new next new eternal sunlight new next
  Firehouse  ,I Live My Life For you,everything matter promise heart world anyone life side everything thing life life love forever nothing anyone life side everything thing life world anyone life side everything thing life life see build know need believe dedicate die live know need believe build know need believe true last true true never apart never always long together never never
  OMI  ,Cheerleader (Felix Jaehn Remix Radio Edit),motivation solution cause corner girl empty cheerleader cheerleader model wish genie bottle cause wizard love wand girl empty cheerleader cheerleader baby mention girl mama selection question cheerleader cheerleader tempt need think cheat cause find find get tempt need think cheat cause find find love affection make leave pop find find queen strong magic next right always right pretty really always right always right pretty really always right always right always right always right
