artist,title,English_clean_lyric
  Mos Def  ,Hip Hop,time time speech hammer world shape restlessness nemesis rhyme finish day literature miniature minister wack selector feeling core perimeter motto stay staccato def throttle breathe trunk hollow man number son speaking tongue eye tomorrow ave eye glimpse embrace bass ink fingertip king rash lip chat dis range base line move apparition float ground ammuntion chi pow gate voice tape food plate crew fate cotton chain gang line blue people blue chip stock option man world east map prop thing hip hop product stock weather friend chart position drop phone chill minute let top shelf spot gas industry cell block way shell top bell rock rock rock rock hip hop evidence court settlement space liquor sick benefit luxury tenement skyline life high water remedy bitter tender memory class felony death penalty hungh stimulant repetitive school break time hip hop crack medicine loneliness thelonius dizzy propers boy time shot man jack pot dollar snack box crack spot olympic spnosor glock gold medalist shot state nots farmer trouble cash crop city phase hip hop come rock come let fall chill sit commit page win scrutinize subtract wheel blood get try follow catch use speak catch switch cue put relate choose pick chop bop hip hop get get watch get call either get pay get see snatch build rock choke get face unacredited get break sell smoke get work sell amaze save trebble trebble hungh hard write large add black full full deep young native native dark english long chi many invisible whole high low west big shot fair whoelse good long prosecution hungh low tree top back sedative original competitive inappropriate busy snap black back sovereign black really still sometimes mathematically fluid even still violently silently vibrantly violently simply
  E SENS  ,Sh All Day,monster swag skillz blood somebody somebody shine shine man okay day man okay day say hit mic new fresh song
  Meek Mill  ,Coco Pt. 2 (feat. Jeezy & O.T. Genasis),tak jail phone lack mercy dawg home caina nigga side chaser dollar jean stack nigga jet hollywood trap nigga fuckin twitter sun home time look paper remember love coco chanel manolo dubai boat show dice yacht screamin yolo lituation loso situation shore head cinco draggin mink loco gold cause field soda soda chaser shit whip glass nigga bottle tab love coco love coco love coco ridin city check hood tec mothafuckas slept til kilo rico rico tie tape maaco round clip mothafuckin tec school nigga whopper pistol fuckin dishwasher hit wonder fact police wonder money goddamn song goddamn coco puff kid act soda cut check arm hammer everybody love coke nigga joke nigga problem squeeze soda soda soda soda whip glass nigga money love coco love coco love coco town unit duffel guess playin shyne quarterback tony romo duct tape logo air bag volvo god kitchen boy zeus shit bruce bruce pressure case whip box hammer nigga bag love coco love coco love coco call tell tell remember get say use trap get let get grind fell get ocho choose rise rise sellin get buy put get cuddle make see pay hundred get hit make get show take get get smoke park get get blowin get get indict shoot drop tell get weighin get get drop get get niggas real rollin mad old bakin bakin hundred low low double explain full hot flex high much thong bakin know young close bakin bakin bakin nigga low low puffy lucky foe triple black snow losin low slow yellow arm half big low low never niggas heard niggas back never milly back takin nigga ever still never everywhere everywhere
"  드렁큰 타이거 ,  이정봉  ",데드 맨 워킹 (Dead Man Walking) (Feat. Hammer Man),cry reprogram bang bang shake shake sheperd reprogram sheperd
  브라질리언 타코  ,이별보다 쉬웠던 사랑,movie story story
  Joey Pecoraro  ,First Kiss,goodnight goodnight goodbye goodnight kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss goodnight goodbye well well
  제리케이 (Jerry.k)  ,다툼 (Feat. 40),loop track girlfriend cafe
  크루셜스타 (Crucial Star)  ,can i love again?,starry night nobody die love love love love love love love love
  원써겐  ,그녀의 방 (In Her Room) (Feat. 전태익),baby baby baby fantasy fantasy
  애플스  ,Lovers’ Leap (Feat. Qypthone),name mind line tear void direction love life breath love life breath love life feeling emptiness ear eye darkness line silence everything smile world thing love life breath love life breath love know speak lose use stand fall hold walk say let need say let need see stand fall say mean complete believe trust say let need say let need fine much sick sick hard close memory sick sick alright hardly nowhere
  업타운  ,뒤돌아봐,come potion lotion ride dissin way let use lay enjoy tell huggin kissin lovin win mistreat makin love magic secy good secy single back forever never almost
  The Quiett  ,Take The Q Train Remix (Feat. P-Type),music diffuse tention music diffuse tention music diffuse tention music diffuse tention music diffuse tention music diffuse tention music diffuse tention music diffuse tention let let let let let let let let
  Warren G  ,Game Don`t Wait,year man game wait matter game wait thang game game wait stop game wait stop game wait stop game wait stop game wait cheese please reason season click heezy warren gots snoop drop rap snap pocket hundred woop anticipation game money game wait game tour skirt name hit stop game change hit stop game wait time rate brand clothes sock toe hit stop game wait girl stop dick hit time game dont wait stop game wait stop game wait stop game wait stop game wait time phony fake cha tryin stake sport place star face youngsta hand thats folk loccs name crew dirt kid youngster radizzo snoop heezey cheesy crew twist rider eastsiders hit stop game change time rap chain game wait stop game wait stop game wait stop game wait stop game keep roccs papa flow stop flow shit company money shit thats game wait stop game wait stop game wait stop game wait stop game wait stop game dont wait find shit shit shit shit make make want get tight make wait maintain get get buy let teach know stop shit shit shit shit let holla snake tryin stay stay right bite get keep get catch bring play hit make win want shit shit shit shit stop make hit stop get make stop take stop take toss hoe stop shit shit shit shit shit wont wont cold cold dont dont dont dont dont dont dont dont dont lbc easy easy hunted full mic wont wont dont payin much new dont straight dont dont dont dont dont dont dont dont second old young sporty true true info mine extra small dont dont dont dont dont dont dont dont shit able shit shit dont dont dont dont dont dont dont dont dont dont back already almost never back always doin ever never long long
  Bone Thugs-N-Harmony  ,Flowmotion,flow flow flow flow flow flow flow flow layzie layzie bone house gettin parrrt cut harrrder gauge block breakin takin height yes hype bone microphone cause krayzie bone doubt bone brother stan howse posse bone cause motion hypin shit time time psycho drinkin cisco pistol bluff sucka callin quick mutha fucka flow lesson nigga bone weapon trench gat nothing flow bone time time smoke cause biz way background psycho level cemetery shovel ditch sucka chillin layzie gauge temple land flow flow flow flow flow flow flow nigga nigga nigga pen cause mac blastin pick gun assassin clip man nigga trigga cause slimmer killer cap nigga pack gat tossin life murder coffin nigga steel feelin pain insane gauge brother sucker gutter sucka murder weapon step lesson smith wesson punk cause roll twist let motion starrrted let know haul stick let blast get pop get free write know get bizzy call need doin catch strikin keep stick lock poppin claimin callin pullin bizzy keep gim show need let meet forget diggin think fade krayzie point flow contend run pumpin pull figure see hear win get know throw get catch squeal keep get learn test drop get kickin keep move flow shot new mic fuckin wish big flow bolo flow dumb rough niggas flow flow solo nigga wish masked big real peelin smutherin goin punks ready smoked gangsta flow never back never ever back krayzie well pack well never well
